user_id,item_id,rating,timestamp
1035,3503,5,1112022000
1035,4096,5,1113404400
1035,2537,5,1113404400
1035,1763,5,1113404400
1035,1082,5,1113750000
7815,1517,5,1119884400
4442,804,2,1120316400
1035,3355,5,1120748400
4442,1330,3,1120921200
4442,3555,5,1120921200
4442,5007,3,1120921200
4442,1835,5,1120921200
6344,1660,5,1121612400
6344,4161,5,1121612400
6344,443,4,1121612400
6344,4314,4,1121612400
6344,2853,5,1121612400
6344,2879,4,1121612400
6344,5211,5,1121612400
6344,144,4,1121612400
6344,5007,5,1121612400
6344,2412,4,1121612400
6344,4542,4,1121612400
6344,681,4,1121612400
7815,2192,5,1123426800
264,1694,5,1128438000
264,1800,1,1128524400
264,4579,3,1128610800
4688,4161,4,1128697200
4688,4579,5,1128783600
4688,1381,5,1128783600
4688,3441,4,1128783600
4688,4728,3,1128783600
264,2318,5,1131289200
5667,933,4,1131548400
5667,2318,5,1131548400
5667,1478,5,1131548400
5667,4256,4,1131548400
5667,4794,5,1131548400
5667,322,5,1131548400
5667,3665,1,1131548400
5667,5285,5,1131548400
5667,3608,4,1131634800
5667,4161,3,1132066800
5667,4380,3,1132066800
5667,3397,5,1132585200
3364,4409,4,1132585200
4358,3251,5,1132671600
4358,3774,5,1132671600
3364,2236,4,1132671600
4358,541,3,1132671600
4358,831,4,1132671600
6600,3103,4,1132844400
6600,848,4,1132930800
3364,2123,3,1133017200
6600,3901,4,1134140400
6755,2145,5,1134572400
6755,2879,5,1134572400
6469,3355,4,1134658800
6469,5211,1,1134658800
1165,3555,5,1135004400
1165,4689,3,1135004400
1165,1572,3,1135004400
7815,2190,3,1135090800
159,5394,4,1135868400
159,2409,5,1135868400
159,4268,4,1135954800
8072,5351,4,1136386800
8072,337,5,1136386800
8072,2103,5,1136386800
8072,3541,4,1136386800
5667,337,5,1136473200
2999,2145,3,1136559600
1583,5351,2,1136559600
2999,1175,4,1136559600
1583,1455,1,1136559600
2999,177,5,1136559600
1583,2481,1,1136559600
2999,1152,3,1136559600
2999,1082,3,1136559600
8072,848,1,1136646000
8072,3887,5,1136646000
8072,4672,4,1136732400
1444,19,5,1136905200
1444,1812,5,1136905200
3992,2145,3,1136905200
264,1552,5,1136905200
3992,322,5,1136905200
3992,1237,4,1136905200
3992,5471,5,1136905200
1165,1237,4,1136905200
1444,3355,5,1136905200
1444,3657,4,1136905200
1444,2961,4,1136905200
1444,2772,2,1136905200
1165,3720,5,1136905200
1444,3503,5,1136905200
1165,115,3,1136905200
1444,2499,4,1136905200
3992,3114,5,1136991600
3992,2302,3,1136991600
3992,4853,4,1136991600
1444,5184,4,1136991600
3992,4443,4,1136991600
3992,5295,4,1136991600
3992,1139,5,1136991600
1444,3056,5,1136991600
3992,3299,3,1136991600
1444,3708,4,1136991600
3992,5011,5,1136991600
3992,2600,4,1136991600
1444,1132,4,1136991600
6600,3755,4,1137078000
6600,3222,4,1137078000
1165,2423,5,1137164400
3992,908,5,1137164400
3992,3755,4,1137164400
6600,4874,4,1137164400
1165,2913,5,1137164400
6600,4096,5,1137164400
6600,2094,4,1137164400
1165,2627,5,1137164400
3992,4480,4,1137164400
1165,1552,5,1137250800
1165,3317,4,1137250800
1165,1053,3,1137250800
1165,3441,4,1137250800
1165,1478,4,1137250800
1165,1085,4,1137250800
1165,4473,4,1137250800
1165,1660,4,1137250800
725,5374,4,1137682800
725,2499,4,1137682800
725,4927,3,1137682800
725,19,3,1137682800
725,702,4,1137682800
725,2879,3,1137682800
725,2053,2,1137682800
1147,3665,4,1137769200
1147,3355,4,1137769200
1147,2552,5,1137769200
1583,1825,4,1137769200
1147,2879,5,1137769200
1147,3786,5,1137769200
1147,1812,4,1137769200
1147,3166,5,1137769200
1583,2053,3,1137855600
1147,337,4,1137855600
5667,2586,5,1138114800
5667,2145,2,1138114800
5667,754,3,1138114800
5667,4480,1,1138114800
5667,1237,2,1138114800
5667,1082,4,1138114800
5667,2236,4,1138114800
5667,2879,3,1138114800
5667,2499,2,1138114800
5667,1835,3,1138114800
3992,630,3,1138201200
3992,263,4,1138201200
3992,344,4,1138201200
3992,2950,4,1138201200
3992,461,4,1138201200
3992,3132,4,1138201200
3992,1835,4,1138201200
3992,5443,4,1138201200
3992,681,3,1138201200
3992,2236,2,1138201200
3992,5007,3,1138201200
3992,217,4,1138546800
5667,1330,3,1138546800
5667,4579,3,1138546800
5667,1720,3,1138546800
1583,5261,4,1138546800
5667,5007,2,1138546800
5667,4631,4,1138546800
5667,2932,5,1138546800
5667,2451,4,1138546800
5667,3570,5,1138546800
5667,1354,4,1138546800
5667,781,3,1138546800
5667,1552,4,1138546800
5667,344,4,1138546800
5667,411,4,1138546800
5667,5443,3,1138546800
5667,3755,3,1138719600
5667,2814,2,1138719600
